-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.201686848212631	0.000000000000000	0.194303550711570	0.000000000000000	0.187863664382657	0.000000000000000	0.178133894704062	0.000000000000000	0.181555095485469	0.000000000000000	0.184536867631774	0.000000000000000	0.183696676879925	0.000000000000000	0.181020731561611	0.000000000000000	0.182577148176144	0.000000000000000	0.184385702533271	0.000000000000000	0.181315457386112	0.000000000000000	0.184306874428499	0.000000000000000	0.187238787193450	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Interpolated
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.169847212005589	0.000000000000000	0.179232675413686	0.000000000000000	0.163202524847332	0.000000000000000	0.164411057691026	0.000000000000000	0.171021762048040	0.000000000000000	0.171105293279534	0.000000000000000	0.180825568732711	0.000000000000000	0.175645593585431	0.000000000000000	0.184448057925842	0.000000000000000	0.160054088943596	0.000000000000000	0.168438090539412	0.000000000000000	0.167532275425586	0.000000000000000	0.161646756251552	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.199272787916136	0.205004553439401	0.205290160344425	0.208061929653216	0.203472743609791	0.198782517294342	0.195809288122758	0.204351958960404	0.201409967476895	0.207787219263144	0.210195690924527	0.201788870200780	0.181571851461968	0.199385637140872	0.198973578646882	0.208308060019751	0.218430095029515	0.217052796737460	0.221305932649630	0.209907462129748	0.204436094202858	0.203138759924080	0.185176755104340	0.200599403617517	0.206926171372251	0.199996189572851	0.189333953194957	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.234043594548347	0.232906915757484	0.245608053491454	0.235243778743892	0.244252139244962	0.233140593575987	0.232645512597486	0.236412804723175	0.255777522550938	0.241075278794966	0.248521456603113	0.239451102321376	0.244282645137089	0.232361694779245	0.236171549721927	0.232698314943912	0.240182972817177	0.239928381221360	0.244027101344853	0.249437434583432	0.253833732722910	0.239680038133649	0.254504099849710	0.231647089263408	0.242762412567892	0.232940891324662	0.242077877472642	0.223134732557470	0.224157429506538	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.200579748894908	0.244771447479651	0.252703227074001	0.255193949376153	0.245824761894728	0.257614014649746	0.252191978851712	0.260860957121812	0.261418895621518	0.265816673454045	0.258592168548919	0.265933687086709	0.254804616620775	0.267834811928939	0.267420732795998	0.265719778566646	0.255465158589661	0.263598977711692	0.257073355693897	0.272813984416625	0.278582971616336	0.273744176795180	0.245946225759117	0.261563091650663	0.244145089531692	0.253038642044092	0.239997103885864	0.248592841654587	0.236969670055742	0.241039775184091	0.235003928384880	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.233568160121821	0.253613509283680	0.291759219401347	0.287906450133075	0.276639755044431	0.287405828969633	0.288187178607585	0.290733297505553	0.297187441416531	0.297993789912078	0.287478107094805	0.293378600407229	0.301816506574028	0.301849710512562	0.304831253161893	0.307062998188873	0.303821673158996	0.305516599029658	0.301674423746034	0.304992646403870	0.311572509011416	0.314689582112368	0.316613777082358	0.302658705272986	0.301656951462132	0.296239946960850	0.285249962190922	0.283715129945404	0.275326715204102	0.275317981769301	0.268028072789204	0.274170068282886	0.276838962835386	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.286812982632280	0.302294518187634	0.288546908716643	0.344897631842862	0.330523599012521	0.346438241374465	0.338971620331790	0.353176207773738	0.325366591146385	0.354799068401016	0.345890715515456	0.358059569761890	0.325627619411165	0.355803342990833	0.345946465693552	0.363098346593297	0.352178333638604	0.370360185306146	0.361105140623939	0.368932527740254	0.349650297164133	0.365921482416777	0.351989070739363	0.371107832986604	0.346417866788336	0.371735264419691	0.353907784658654	0.355477549832146	0.334286738500727	0.339583529202224	0.320947469028155	0.335590624167994	0.316809309122075	0.332209969223266	0.300726889620776	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.342533889013986	0.396518422489325	0.400250021279793	0.440575508020590	0.468760800240935	0.471168889318624	0.439617991109119	0.469312978129775	0.460179441009193	0.472430136190460	0.450751525525692	0.472432741168033	0.473241837026132	0.466577590676536	0.449822780284588	0.471576386083000	0.449437333879140	0.473853364494349	0.464335593803047	0.475261195397590	0.463300249426911	0.474990480708357	0.450474052752198	0.478674787984837	0.469410617336359	0.486256910277938	0.484958454769642	0.477775236545792	0.448465713978282	0.461544553006882	0.427773194075914	0.453887512915443	0.436577645732541	0.443375824191994	0.434464715314826	0.417925746102578	0.386420920599172	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.407342858058517	0.542764433132796	0.556476797031241	0.666050913853934	0.604744301844989	0.728727701835177	0.645773166911921	0.736718105266830	0.638482860068997	0.723712207327668	0.653422987080568	0.709158679247329	0.619846886604851	0.715675794472396	0.617618125984260	0.698194934399091	0.641098964474721	0.705387326443338	0.629462196656605	0.696580611111846	0.612303797736463	0.703257244289875	0.636537323490187	0.715568251066342	0.642825411111430	0.710157207222598	0.644240702217416	0.722109098372680	0.623768992776590	0.717678624895910	0.635652565472605	0.699691238317386	0.630251742825163	0.676061016321574	0.585651626598535	0.649362098237959	0.550090458875538	0.585726938630763	0.450027815028964	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.597263952287506	0.828202867036139	0.864704188427438	1.170562709439904	1.102732535259713	1.327807790784101	1.195632538342862	1.393572873466397	1.222998402977282	1.369612292491138	1.142763541151914	1.350940258748788	1.112613317778204	1.333447810333383	1.151996328274340	1.310600609686834	1.084239866852792	1.320265909566559	1.101550810762887	1.280583524709790	1.080220856251269	1.296651614190061	1.100887606505938	1.311108708546406	1.132436216911553	1.306232474487161	1.084152098225188	1.299628411020793	1.135468243727072	1.298037570855375	1.162827227356165	1.284118555978518	1.105087450895861	1.271593786669796	1.051763050130056	1.222778096124336	1.027241592162937	1.116371569975142	0.956368560019377	0.873906652169621	0.576338622716622	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.779259532225728	1.501760219039270	1.443500469371096	2.913566985143552	2.158337317041227	3.522952256202427	2.408121787688840	3.644889241668237	2.509887385633521	3.717221238860798	2.474204365766357	3.723501780312708	2.494961188984465	3.547970668417206	2.449334708676137	3.591526820420615	2.388548117635944	3.430778781683873	2.454173996175837	3.631219392548442	2.311100235168400	3.449759548609630	2.393194196266574	3.521480573291798	2.374573687277945	3.513070619516190	2.365516171700473	3.475282246966632	2.334652599913496	3.269245887390710	2.270085819561672	3.239803487337455	2.232906980189438	3.212222171149673	2.299272902828104	3.160652905252737	2.226456115605814	3.034693955526431	1.931785668842714	2.559413746643475	1.512891610913524	1.513326713843707	0.815367382888898	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.958530580728253	2.117629809286855	3.187016922272751	6.679246404473777	7.187725965734446	7.805171675277188	8.422617384819929	8.444266319913828	8.465915255007726	8.563855028036880	8.661794801066032	8.721936413207064	8.782078025348095	8.458525741789057	8.134973458230020	8.255600792663030	8.376228127096040	8.086190636583479	7.796153146070920	8.227102837078782	8.658052528086642	8.336287717419459	8.014522906752278	8.115894854934508	8.217266803116738	8.198511602645763	8.179756402174789	8.148282260101080	8.116808118027372	7.726792502193987	7.336776886360602	7.315085404301573	7.293393922242544	7.252507636463916	7.211621350685289	7.138370451566132	7.065119552446975	7.009205998970618	6.953292445494260	6.394950796146272	5.836609146798284	6.103291232519755	3.148709238855786	2.201400125067721	1.067963737563385	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.876212808197889	2.234404225600345	3.545712201920689	10.745142822601345	14.898742260516814	19.760358770030027	24.621975279543243	25.400153821658975	26.178332363774711	25.812700837254631	25.447069310734555	25.597989954928870	25.748910599123189	25.604711964074191	25.460513329025193	25.390978059323686	25.321442789622182	25.134568268225266	24.947693746828350	24.856937801617526	24.766181856406703	24.771503048100044	24.776824239793385	24.676031907036183	24.575239574278982	24.339543942808028	24.103848311337071	24.211017219766710	24.318186128196349	23.937776331887473	23.557366535578598	23.629375491192985	23.701384446807371	23.282819396874274	22.864254346941181	22.259789138555565	21.655323930169949	21.453684610389264	21.252045290608578	20.384509720431289	19.516974150254004	16.715964541882716	13.914954933511426	8.844257537237121	3.773560140962815	2.488786400461618	1.071306409402494	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.745199886844229	1.795798781531826	3.557161311554548	10.393555563288983	21.349099905695127	36.053750799412910	50.758401693130693	53.802452251619727	56.846502810108753	57.067476102210563	57.288449394312380	57.607523127234572	57.926596860156756	57.191350782968883	56.456104705781001	57.214015253044366	57.971925800307723	57.662404777182758	57.352883754057792	56.920283112085563	56.487682470113334	57.073767599040750	57.659852727968172	57.125317256627525	56.590781785286879	56.611079397922261	56.631377010557642	56.587661586288817	56.543946162019992	56.043913283870282	55.543880405720572	55.761122349006385	55.978364292292191	54.966854635318256	53.955344978344314	53.288399113374979	52.621453248405643	52.828417742688742	53.035382236971849	52.546829357148127	52.058276477324405	48.748261849044709	45.438247220765007	34.406141077457960	23.374034934150909	12.093323612422797	4.042315313917779	2.063479871123291	0.756573682563154	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.496327180393390	1.081665718864181	2.004621119530637	6.392687991939716	13.122248833985568	34.075685445450603	54.926856844135855	61.796246522484537	68.665636200833220	70.189695143507635	71.713754086182036	72.688826132458161	73.663898178734300	73.380741940306194	73.097585701878103	73.591966798182014	74.086347894485925	74.019067411084251	73.951786927682576	73.891457469600411	73.831128011518246	74.022355024118241	74.213582036718222	73.996040504219280	73.778498971720339	74.072448745261624	74.366398518802910	73.443831247637661	72.521263976472412	73.069285607713596	73.617307238954780	73.346783863871366	73.076260488787938	73.345232952510372	73.614205416232807	72.754069391705372	71.893933367177922	71.929550144298815	71.965166921419708	70.376275730018222	68.787384538616735	68.353154270453871	67.918924002291007	62.805315110528269	57.691706218765532	36.937986482796511	17.183384060659680	6.077785139628819	2.383724078609738	1.245661790835578	0.582340424971116	0.000000000000000
9.0	51	0.361702380245369	0.637450621329804	1.080514688688467	3.145358182715189	6.886720702688110	16.584400994562944	46.802270985206086	60.648506595520793	75.293225045406217	75.624779501877839	81.903362010727619	78.878524811131371	81.808835485854843	79.967298708063097	83.758327731187180	80.640771718242917	82.927826279942451	80.709460339126053	85.097384318683567	81.257662599839506	84.518972930542304	80.744372091036041	84.437978487247037	81.269257173492107	84.572601286469279	80.972888355689349	85.159823004355232	81.391916601538412	83.834201886436958	80.723515626730915	85.303473349244427	81.122066997796495	84.722954069310020	80.743813626228260	83.974081690022274	80.741287291874272	84.058031825185708	80.518709845225302	84.908901119089649	80.221344210494607	82.174160728219292	77.738840902877357	81.068879431269025	75.725518788200546	76.372095683312722	63.528264593037036	50.501938031442116	21.776821396936818	8.113254965339859	3.854141138952536	1.260008977198304	0.747311012885087	0.392761821848203
8.5	50	0.000000000000000	0.611258235991992	1.412003506864888	2.609576219953543	7.561623653116763	20.046553155140320	49.145674323916481	66.370156346905731	74.708705142738083	76.636894750544315	81.043053736974798	80.088147661760971	82.539461145626177	80.638133436476082	83.367745401431847	82.779347159963947	83.554795520556425	80.726282863392242	83.939504714910612	81.462506222449591	83.813037729151162	80.189408934836607	83.415916621749744	81.852866883533878	83.488695069597355	80.380630160212561	83.830016046961958	82.207242996558577	83.859693416847776	81.235123294769892	84.031341864028803	80.844533333676736	83.855808388941739	81.201958256792793	83.668807082750021	81.318830236056272	83.739225143745131	81.213973069447945	84.146213742497906	81.837148073249779	82.822735927449756	78.924938913404389	80.773192522345042	77.542176035929444	75.953959717781728	69.364822967308541	54.122686579224620	26.370258733213952	9.001607311825925	3.659576534662242	1.832542219707413	0.754132827522724	0.000000000000000
8.0	49	0.425131888835319	0.755225060005276	1.346664882825550	3.787567124732590	8.236526603545416	19.685977165575402	51.489077662626876	66.952737464877941	80.534544428096069	80.177222711113146	85.543810524866302	84.083184430168743	87.622727998412842	84.589826333219605	86.295173278100208	84.986788570726631	87.785725778927059	85.263910173368060	88.471845455117020	85.644784284997300	89.081262828776147	85.101631331525894	87.183412181381442	84.703622147833258	87.148681948173731	84.683425252315672	87.572368026721492	85.625387710993067	88.162205489625663	85.483462011066308	88.742237478424158	85.953175335761244	88.653787895987435	85.981274680494934	88.180358148128775	85.407022260874953	88.366065444290598	85.526206236632675	88.624832708204281	85.724721888968077	88.354695994925549	83.617036151214364	85.556775708777295	81.132273832245659	80.536744184576193	70.072115870794136	57.743435127007125	26.738012058543056	9.889959658311993	4.748410911550124	1.656450539446383	0.921665823754920	0.461573504119786
7.5	48	0.000000000000000	0.637845232368242	1.606392647301762	2.957500792605850	8.051089046968407	19.325401176010480	51.456400988247907	67.535318582850152	77.230427555281778	77.993641140945911	83.669169745590111	83.078051535634870	85.701257533953523	83.803270619889304	85.717281214358835	83.086908065915324	86.060650864212690	84.071786596035921	86.699649430057946	83.563522633646429	86.521432070183835	83.952441381109381	86.397462440190452	82.629527578243980	85.749955388816801	83.632020874154904	86.369023572368661	84.559734331066522	86.456998850457268	83.794281781445491	87.373441253512752	85.572142634956649	87.776583804241696	85.888994421070720	86.943563670070716	83.762835215024140	86.512106709417765	83.899953724587860	86.033753735078051	84.082210779492726	85.836971922558234	81.631733987750238	84.055691939122951	80.893399399699689	79.051074550947931	70.779408774279716	57.935552525794016	27.105765383872161	10.391352274840177	3.787656913779878	1.938385268590090	0.814506423930788	0.000000000000000
7.0	47	0.434383287196902	0.816765902601319	1.483559681407405	3.839581604030974	7.865651490391400	20.707686897871739	51.423724313868931	68.871779255165535	82.858206069234996	82.343736943354031	88.061175780913359	85.213552337081850	88.300979981877092	86.379982402374921	89.683772893530488	86.967979852634954	89.298183015972441	87.060816097566175	90.691443035432428	86.898520899683390	89.488501437203382	87.631756646057937	91.824468620027034	87.358849218216776	89.589591154694560	86.599008383324815	89.711971057531699	86.964807576987141	89.311773799691366	87.210726938963248	91.385103119224723	88.237983645277922	90.991410264951995	87.758386394997842	89.942066896059259	87.004246244163340	90.019572453768461	86.933535922980042	87.528017728027322	86.594209682180121	89.279246928064424	85.714071352794292	88.140858660264584	83.522825849165756	83.994745845236139	72.006832213572437	58.127669924580907	26.437991513767962	10.892744891368359	4.955807478032777	1.494927197203309	0.892252942318747	0.455780900123801
6.5	46	0.000000000000000	0.711275409432728	1.655122330761513	3.051614451719242	8.415634077105569	22.089972619732993	53.627604669262269	70.208239927480932	78.829194359449048	80.461924782321844	84.640584593243588	81.414002049902095	85.453377012504120	83.731906114202815	87.232485589167169	85.803055435121578	87.508801150306937	84.181851742823937	87.417080081448560	83.850616492451337	87.537220834773265	85.261615145891923	88.219522105798816	85.391809519901543	87.626376307179427	83.462450446918069	87.107141230127397	84.275751119658992	87.563876413789117	84.351749055491396	87.900849437649470	85.003278561978334	87.362236565082739	84.211073997909423	87.658426783366892	84.292510411801530	87.631678337067513	86.286599785536509	87.200349175089627	85.487363293136028	87.172899074791360	83.804445835097894	85.423635525780753	81.062299491462610	80.668583434442667	73.234255652865144	57.400481607571081	25.770217643663763	9.826034950790870	3.647900909779562	1.874683298023527	0.803797248017088	0.000000000000000
6.0	45	0.415540656790496	0.789814203187227	1.374039780486677	4.048330119525716	8.965616663819738	21.981472489930823	55.831485024655606	70.855068732107696	81.788406658758390	83.249612768106147	88.625235759837068	85.603636147993456	88.366619904034494	86.938193464164371	89.711207913813794	87.701271379608272	90.752114407309790	87.803079328441726	90.944409055086538	88.202158224436630	91.548150263546432	88.193523594404297	90.400195137374766	88.104678876187251	92.061654107203523	88.006569190063701	90.978392296400827	88.454659432843300	92.316231680314701	88.458974311250941	90.863267013903453	87.795886505091019	89.243183435491218	87.744464543903590	92.188055827697369	88.086804441205970	89.928030697163550	88.128467981597097	89.499415893658664	87.642077983340954	90.120540242867079	87.043334620913498	88.686938116297952	84.268326572000305	84.383032748206759	72.422099260250647	56.673293290561247	25.316814981720867	8.759325010213379	4.336250292365625	1.552107837094147	0.904403639910365	0.473365395816840
5.5	44	0.000000000000000	0.658400966039009	1.549733202853489	2.802049582077208	8.561702418449119	21.872972360128653	55.324638287127151	71.501897536734475	79.746394991209101	82.122883871507284	85.695519320059901	84.008686878200194	86.959029483467646	85.943039924606381	87.717946009181830	84.538707762187912	88.126404223097381	85.333942108546609	88.222427124895120	86.465457086662184	88.543823135774687	85.564133830804082	87.833180810833625	84.565056740269171	88.187363033848641	85.523779909732397	88.196963996684076	86.248262634998710	88.989521945724903	86.304649495294214	88.658516778086522	86.073817008991085	87.901579822436545	85.335544914516333	88.887508704676947	85.938620828161447	88.369082706031293	86.799825550029652	88.082869127873167	85.460992503702045	87.883819263297994	85.561414289391053	86.196525563485253	82.941035932033913	84.948094599533334	71.609942867636150	56.898862589991481	24.863412319777972	9.342355684549604	3.385667412375412	1.829265173494795	0.788344078713383	0.000000000000000
5.0	43	0.426937536188385	0.780892891671635	1.364442482811063	3.853863006131829	8.157788173078503	21.908851863195700	54.817791549598695	71.129493653010854	83.572391897836241	83.892403437871792	88.025270770695059	86.299221454308821	89.517771227029485	87.528665888312986	90.678828436119247	88.058654474972400	91.880852614345187	88.397728522889139	90.145900249285148	88.602035948360921	90.597551362086080	88.089144140094291	90.803337534886509	88.056207832296892	90.598961378189443	87.805276142121926	90.037421145604398	88.173971814526880	91.088943972291986	88.718727926065014	91.392333594157321	88.432416040944517	90.953773930747531	88.330948580663360	92.087813248332623	88.816728429055800	90.809853748770507	88.747072551441534	90.571242564102292	87.676048334966410	90.392330017231828	87.051550597203700	87.596713916218107	84.412811023753463	85.513156450859924	72.116103126335219	57.124431889421707	25.395990262627745	9.925386358885829	4.662230136691737	1.590941365796239	0.910962295417262	0.469543406622558
4.5	42	0.000000000000000	0.673790581648083	1.630186672959259	3.091171786560542	8.282955567129250	21.944731366262747	54.519331960762401	70.757089769287234	80.337168077638779	81.849067211448570	85.278631850172346	83.645156941310518	86.951402623795374	83.975023965496860	87.832609640983605	85.136229087237282	88.781068396507663	86.230219119379640	88.307727357878349	87.199235095410288	88.325276033403028	85.391553832600508	88.565902637799496	86.257475675842429	88.425153297365569	85.060942134961451	87.860178060436084	85.321259505212453	88.429056035047068	86.088984642516550	88.511416722519982	85.309739629882145	88.072175742052053	84.946662229056955	88.814325236663322	86.430625890958623	89.079034833661865	86.807368342863697	87.994355197646030	84.279628254829490	87.724206036536373	84.655744165973800	86.113784809858487	81.600337795901908	81.721069147328706	72.622263385034273	57.170448691497128	25.928568205477518	9.955771220012934	3.746925409709468	1.934939421958043	0.795020330536868	0.000000000000000
4.0	41	0.444905951956095	0.807277167975208	1.391341840817349	3.992549360314093	8.408122961179997	22.349396651363353	54.220872371926099	72.059147141293153	85.170123431983100	83.963659276948889	87.595032477235250	86.418869064570075	90.667658361344650	87.562752303798618	91.540357075081005	88.263536975633926	91.876972765068530	88.739212157279312	89.655554967438320	88.156082437582768	90.112763843515225	88.042217475759145	91.811243507868554	88.652046052039694	91.783234000468951	88.573000252521553	91.021089455966063	88.141517589915466	91.217036020167271	88.180981625413978	91.254609023523898	88.175203861338957	91.078527178521597	88.276900771582817	91.792199578305073	89.375423504446104	92.268291352054632	88.376731127483879	90.319181628788670	87.894193227662214	91.569121708110401	88.284867254486755	90.602343361340132	85.757048879438116	87.148518957518704	73.363888595149902	57.216465493572542	24.998193770105495	9.986156081140042	4.695933805271038	1.606870581789598	0.907305094483076	0.457675340096752
3.5	40	0.000000000000000	0.719070297479304	1.684679447766502	3.079560852698485	8.529609232281064	22.754061936463959	55.355914969732510	73.361204513299086	81.197104894941276	81.240413987128619	85.932519733503327	83.767628478389895	87.382272274433177	84.067969813271944	87.770459513137311	84.500588975148887	89.196163430040968	87.194101777230756	88.326363413138850	85.656775843967239	88.028044192163122	84.853308719052322	87.831302297832337	84.756231023978842	88.449674520091406	86.426735418689745	88.710153773532710	85.006685378316078	88.038753234528230	84.163296815448192	88.192966405747001	85.057939613428175	88.239971121450310	85.290214100447642	88.731190179520212	87.010577196466087	88.782605290508741	84.112083186228546	87.775600768219817	85.408841318920267	88.832884122624705	86.312259782522702	87.688440970009466	83.676995402991736	82.605095189611916	74.105513805265531	56.405415602041870	24.067819334733475	9.731749838169486	3.443783148445045	1.831187507175755	0.769654125509085	0.000000000000000
3.0	39	0.458781095997100	0.856724506416218	1.548744800070870	4.066768423260717	8.651095503382130	22.723222919721131	56.490957567538921	73.019360522268215	85.016677647354314	85.168855469188316	91.127003991259528	87.691235041241100	91.025832444726205	87.993909778258370	90.972922189047424	88.960286831909116	93.212990202715673	88.991192468395155	90.799021063919085	88.713687927575393	91.489328362117689	88.127838992169359	89.904425940429647	87.809263339066575	90.832497637228101	88.466527651803332	92.386104841158968	88.784081734668447	91.767994724181392	88.382713214682866	92.296020170587710	88.286404689452937	91.533203593403854	88.447211926541129	90.831769842862073	88.552655417256844	91.739469427285712	88.465153949689679	91.262296938941788	88.693823739236663	92.041313680945464	88.428911891508264	90.162165333183282	85.717932480199551	85.489352592671722	73.845078561383261	55.594365710511198	25.635858381146839	9.477343595198931	4.407897966137321	1.504442172959293	0.873142926217673	0.463026404079506
2.5	38	0.000000000000000	0.700301832117599	1.654638182987791	2.987672536891381	8.831825636593985	22.692383902978300	55.906860896814067	72.677516531237345	81.663555274632515	83.291326251010773	87.088108065316121	84.844475250588800	87.953094810733688	85.908914665987908	89.069341707262780	87.154645960724480	89.520537422063228	84.758656829715093	88.817912711043490	86.909626440297544	88.977118525619744	86.264292947077791	88.474091056872339	85.743898754629726	88.039833791453702	84.220772710136515	88.559912894191385	85.975541995017352	89.017489151085471	85.303541148514199	88.527406638259677	84.258455380392022	88.421578145603206	86.133660169450948	88.382674177643196	84.628805202413517	88.898123783422335	86.746766246302684	88.744141287674935	86.062843018139148	88.651859110771795	85.199908769381622	87.200514640981609	83.543216591951435	82.118333032750684	73.584643317500991	55.958450837610719	27.203897427560204	9.378989200224371	3.206022947946012	1.723479290262927	0.755449002322807	0.000000000000000
2.0	37	0.456383959715843	0.817834189881565	1.381833562871314	4.084494291569075	9.012555769805839	22.982959849163734	55.322764226089205	72.027148946848769	85.668700668927642	84.922804456775893	89.089626768405395	87.200336760990524	90.033156881631811	88.658352247805240	92.240884013291293	89.770011436385758	92.955856695097637	89.214224006231206	92.804346510242254	89.203780278299277	91.245226352985952	88.980595225996993	91.983746585352179	88.557593379626354	91.362166063820482	88.384874004918046	91.657232030452690	89.316792660304003	93.022878736628940	88.962755803688452	92.251609853544764	88.790175957184047	91.760993439165986	88.805363024896849	91.936461495846231	88.908733271318866	92.477454257687441	88.871468176081024	90.904658947316108	88.383052847141613	91.303370974620961	87.513013665230829	89.896767869410084	85.727888580469767	85.856119628878560	73.736745319984479	56.322535964710241	25.220667241553663	9.280634805249813	4.298667275189613	1.428003037823595	0.845780498597058	0.433984986867245
1.5	36	0.000000000000000	0.732817404821504	1.625139815300518	2.955915296707763	9.293862227087317	23.273535795349169	55.828151470337993	71.376781362460193	81.278286982605110	81.641564138759762	86.594099472990351	84.834088143336089	88.076008855774475	86.450453430309949	88.959920506532697	86.728659076429636	89.352724553890681	86.338035989869837	89.303184587965859	85.855921809671372	89.005335368598281	86.429115018572062	88.689182762893822	85.140562114703016	88.546251750784322	86.299325215262513	88.976524614428257	86.611517879117059	89.259296748165511	85.272993476065935	89.152438154244436	86.889645155633431	89.047735536807380	85.390336995124201	89.095586547765947	86.592212129328260	89.343674023613701	85.356993253017848	88.152421663637924	85.261338448490250	88.161563955888141	83.652007047510622	86.854069545870658	83.615450231638974	82.593215333969923	73.888847322467967	56.262401592926338	23.237437055547126	8.994232782773040	3.280008309739034	1.748904495733626	0.765684967374583	0.000000000000000
