6.5	46	0.000000000000000	3.386382928281982	0.000000000000000	5.623666773492751	0.000000000000000	61.142203077094607	0.000000000000000	81.686759303173289	0.000000000000000	84.033449793422719	0.000000000000000	82.489454190310568	0.000000000000000	83.295142170575957	0.000000000000000	85.807786199669536	0.000000000000000	84.840582952644411	0.000000000000000	83.496801591105864	0.000000000000000	84.320402396446156	0.000000000000000	85.568208013514791	0.000000000000000	83.068826222963111	0.000000000000000	84.199529792407233	0.000000000000000	84.005773145942925	0.000000000000000	83.813415733053858	0.000000000000000	83.842480615055223	0.000000000000000	83.615320574299361	0.000000000000000	86.421495339420844	0.000000000000000	85.850043733857220	0.000000000000000	85.320964133572730	0.000000000000000	84.242379967965391	0.000000000000000	83.404380923859989	0.000000000000000	75.016332340029308	0.000000000000000	6.763634298749789	0.000000000000000	3.461678735391827	0.000000000000000
6.0	45	2.968609657768123	0.000000000000000	4.326881963966008	0.000000000000000	14.312043462916527	0.000000000000000	80.368514625871782	0.000000000000000	83.088682340503098	0.000000000000000	83.671707665843144	0.000000000000000	83.958639728705435	0.000000000000000	83.715199953360141	0.000000000000000	83.593196402847596	0.000000000000000	84.173393667347980	0.000000000000000	84.917095267237357	0.000000000000000	83.976592150457293	0.000000000000000	85.206887228735212	0.000000000000000	84.516794804901622	0.000000000000000	85.679229900186982	0.000000000000000	84.473014585008215	0.000000000000000	83.468330717268927	0.000000000000000	85.445444156097011	0.000000000000000	83.921247418702123	0.000000000000000	83.935230640712760	0.000000000000000	84.720517876058693	0.000000000000000	84.410512350221509	0.000000000000000	83.798619125206571	0.000000000000000	82.567145006539747	0.000000000000000	23.944356430483044	0.000000000000000	4.554956490702339	0.000000000000000	2.944306385155786
5.5	44	0.000000000000000	3.319156757181853	0.000000000000000	5.682564449971978	0.000000000000000	60.597059458126495	0.000000000000000	83.536514533228711	0.000000000000000	84.313267490655221	0.000000000000000	84.223631446240020	0.000000000000000	84.853226959132854	0.000000000000000	83.129553819899385	0.000000000000000	83.635702432675302	0.000000000000000	84.796086760837809	0.000000000000000	83.635060181747718	0.000000000000000	82.449273865738448	0.000000000000000	83.909050454720187	0.000000000000000	85.144119798848394	0.000000000000000	84.845338890853753	0.000000000000000	84.098367833752320	0.000000000000000	83.893062598613028	0.000000000000000	84.056019930073717	0.000000000000000	85.643709347577683	0.000000000000000	84.936284819996004	0.000000000000000	86.518768244031079	0.000000000000000	84.769400649384750	0.000000000000000	81.473551003969490	0.000000000000000	73.832000706163086	0.000000000000000	6.525004998620260	0.000000000000000	3.538867135819993	0.000000000000000
5.0	43	2.897065932956596	0.000000000000000	4.523079164309213	0.000000000000000	13.758679022404566	0.000000000000000	80.094063392017830	0.000000000000000	82.373905374429327	0.000000000000000	83.214888952595388	0.000000000000000	83.038171148382290	0.000000000000000	84.932738226862867	0.000000000000000	84.535516544799577	0.000000000000000	83.586607989504671	0.000000000000000	83.545821742676722	0.000000000000000	84.173976913241802	0.000000000000000	83.939904984772582	0.000000000000000	83.635299269063893	0.000000000000000	84.103543670809458	0.000000000000000	84.624793879464050	0.000000000000000	84.068616172344051	0.000000000000000	85.148178490783451	0.000000000000000	83.860153625272360	0.000000000000000	84.058623191991501	0.000000000000000	84.497719239816362	0.000000000000000	84.519650926956544	0.000000000000000	84.343792597169525	0.000000000000000	81.047720387224601	0.000000000000000	25.188309236503361	0.000000000000000	4.685478119057469	0.000000000000000	2.903454410812144
4.5	42	0.000000000000000	3.388868140824993	0.000000000000000	5.842351717421984	0.000000000000000	62.123953707509294	0.000000000000000	82.740764535544272	0.000000000000000	84.836298024918420	0.000000000000000	84.409654982580179	0.000000000000000	83.782584218238838	0.000000000000000	84.003412141003523	0.000000000000000	84.879433216228634	0.000000000000000	85.298241496390290	0.000000000000000	84.618502222214801	0.000000000000000	86.256317603510212	0.000000000000000	84.168524131447086	0.000000000000000	83.976497174170305	0.000000000000000	85.208269372778929	0.000000000000000	84.041102934772198	0.000000000000000	83.967556013534875	0.000000000000000	85.383125054685721	0.000000000000000	86.272582704046272	0.000000000000000	83.672766026411082	0.000000000000000	84.861904622201280	0.000000000000000	83.623660415206047	0.000000000000000	82.790784629955994	0.000000000000000	75.118090822921246	0.000000000000000	6.842541073369792	0.000000000000000	3.556052388738963	0.000000000000000
4.0	41	2.928800373554590	0.000000000000000	4.506115289471899	0.000000000000000	14.298077612162860	0.000000000000000	80.508228042126333	0.000000000000000	83.446566975713282	0.000000000000000	82.689632212998035	0.000000000000000	84.250717441649968	0.000000000000000	84.370741768151248	0.000000000000000	84.718185255391461	0.000000000000000	83.531808208575441	0.000000000000000	83.969498540952117	0.000000000000000	85.516870086026572	0.000000000000000	85.180682331645571	0.000000000000000	84.343076160184680	0.000000000000000	85.248342763372051	0.000000000000000	84.918667368521071	0.000000000000000	84.313054777134226	0.000000000000000	83.988623438576155	0.000000000000000	84.963848598550243	0.000000000000000	83.793244779627187	0.000000000000000	84.714180135455123	0.000000000000000	84.952586396542912	0.000000000000000	84.459000739515503	0.000000000000000	81.856223965890834	0.000000000000000	24.795059213972507	0.000000000000000	4.685816786597218	0.000000000000000	2.907016895072015
3.5	40	0.000000000000000	3.507440700051197	0.000000000000000	5.829822296652407	0.000000000000000	63.705362998703535	0.000000000000000	83.344260743079332	0.000000000000000	83.144258480816674	0.000000000000000	83.516097246297079	0.000000000000000	82.794881808663618	0.000000000000000	83.587413659789789	0.000000000000000	85.552065521876173	0.000000000000000	84.515758704802309	0.000000000000000	84.192218622329889	0.000000000000000	84.671167026875793	0.000000000000000	86.771366765271893	0.000000000000000	84.522232585775910	0.000000000000000	84.401396730014724	0.000000000000000	83.541558302886855	0.000000000000000	84.823839027757316	0.000000000000000	86.212165643237526	0.000000000000000	83.424970621688061	0.000000000000000	85.135233731666418	0.000000000000000	87.276428878833130	0.000000000000000	85.214288266154199	0.000000000000000	82.956886457007073	0.000000000000000	74.463363406911583	0.000000000000000	6.607405438920809	0.000000000000000	3.567286731224457	0.000000000000000
3.0	39	3.024244403984930	0.000000000000000	4.653423946394146	0.000000000000000	14.836774438097414	0.000000000000000	80.447734236792996	0.000000000000000	83.660403357637492	0.000000000000000	84.558685114649435	0.000000000000000	84.245004770639582	0.000000000000000	83.172003389531938	0.000000000000000	84.501444436592095	0.000000000000000	83.821897990842658	0.000000000000000	84.984816428701350	0.000000000000000	83.940243590452809	0.000000000000000	85.332409712751726	0.000000000000000	86.040499436956651	0.000000000000000	85.252423869183687	0.000000000000000	85.133524854891377	0.000000000000000	84.783485842582621	0.000000000000000	83.879339980448080	0.000000000000000	84.213035359315256	0.000000000000000	84.088588180508680	0.000000000000000	85.289033971826001	0.000000000000000	84.529572930961493	0.000000000000000	83.892293070270981	0.000000000000000	81.265787550622974	0.000000000000000	23.446237045132641	0.000000000000000	4.691134354971918	0.000000000000000	2.955817631914499
2.5	38	0.000000000000000	3.407584005658085	0.000000000000000	5.728287862459017	0.000000000000000	63.243831387110191	0.000000000000000	82.816929242591044	0.000000000000000	84.283176401190786	0.000000000000000	83.712671482619285	0.000000000000000	83.375262752765764	0.000000000000000	85.055555732256536	0.000000000000000	82.600603328162308	0.000000000000000	84.558778360775534	0.000000000000000	85.302047373124935	0.000000000000000	85.499371106246130	0.000000000000000	84.097416938937656	0.000000000000000	85.274726181267368	0.000000000000000	84.442688536073959	0.000000000000000	82.782316261155728	0.000000000000000	85.179354958739282	0.000000000000000	82.774389542299261	0.000000000000000	85.117444907283343	0.000000000000000	84.540514524558517	0.000000000000000	84.844381697649609	0.000000000000000	84.172135941723226	0.000000000000000	82.499100975313226	0.000000000000000	77.119624683690049	0.000000000000000	6.457183594269439	0.000000000000000	3.561353951258675	0.000000000000000
2.0	37	3.014699481975178	0.000000000000000	4.578573272837229	0.000000000000000	15.660623913937835	0.000000000000000	79.617420283927260	0.000000000000000	82.657411431649010	0.000000000000000	83.558298640209728	0.000000000000000	83.463684103493804	0.000000000000000	84.124429168024591	0.000000000000000	84.290680021961251	0.000000000000000	85.342342717431734	0.000000000000000	84.312449298331970	0.000000000000000	85.438079439377006	0.000000000000000	85.572910637824435	0.000000000000000	85.496267099726012	0.000000000000000	86.646276109244980	0.000000000000000	85.097528771116274	0.000000000000000	84.903317323976410	0.000000000000000	84.902410575159209	0.000000000000000	84.969229505491441	0.000000000000000	84.446377149764103	0.000000000000000	85.203513716202139	0.000000000000000	84.929549217805217	0.000000000000000	83.847903670896542	0.000000000000000	81.735776034156771	0.000000000000000	22.120723368112888	0.000000000000000	4.621701399857744	0.000000000000000	2.878097352050708
1.5	36	0.000000000000000	3.504537879070670	0.000000000000000	5.878399776912689	0.000000000000000	64.413162387210164	0.000000000000000	81.252351240676560	0.000000000000000	82.918701589036559	0.000000000000000	83.773116998954961	0.000000000000000	84.424452081073071	0.000000000000000	84.144740467810635	0.000000000000000	85.151760128481726	0.000000000000000	84.540317083239472	0.000000000000000	85.260104733304772	0.000000000000000	85.849310204627770	0.000000000000000	87.373849337482682	0.000000000000000	86.536671149556895	0.000000000000000	85.472975185069927	0.000000000000000	85.974618044790915	0.000000000000000	84.686266316927018	0.000000000000000	85.612918808276561	0.000000000000000	85.110126149742968	0.000000000000000	84.907955417964530	0.000000000000000	83.386691448867708	0.000000000000000	85.258690339041237	0.000000000000000	83.450273681109607	0.000000000000000	72.986502323143867	0.000000000000000	6.521748698442285	0.000000000000000	3.621137251015984	0.000000000000000
1.0	35	2.975838707079959	0.000000000000000	4.627036479160877	0.000000000000000	16.574616262743159	0.000000000000000	79.512854148345895	0.000000000000000	83.902407005822269	0.000000000000000	84.095957063465661	0.000000000000000	84.167581627170506	0.000000000000000	83.124773432977690	0.000000000000000	83.827653505446563	0.000000000000000	84.977334998246377	0.000000000000000	85.035386401647202	0.000000000000000	85.174466845233425	0.000000000000000	85.995587697253143	0.000000000000000	85.942357624097937	0.000000000000000	86.051135638632445	0.000000000000000	85.263822194924117	0.000000000000000	84.883082250187954	0.000000000000000	84.550114940884825	0.000000000000000	84.911705983400651	0.000000000000000	84.920494166005582	0.000000000000000	85.802483399034998	0.000000000000000	83.462880893710860	0.000000000000000	83.726848585966309	0.000000000000000	81.312436335240207	0.000000000000000	20.865189743982839	0.000000000000000	4.685875579137438	0.000000000000000	2.940284045489419
0.5	34	0.000000000000000	3.495044057005899	0.000000000000000	5.892727577126737	0.000000000000000	64.282171947144704	0.000000000000000	82.787305170316273	0.000000000000000	84.172009556516130	0.000000000000000	84.180665399095460	0.000000000000000	82.910338776404700	0.000000000000000	85.400728464052378	0.000000000000000	83.456825424901254	0.000000000000000	84.715317378325011	0.000000000000000	83.505128788910952	0.000000000000000	85.444117744036262	0.000000000000000	86.517769371737501	0.000000000000000	87.326985758070364	0.000000000000000	87.587014037099493	0.000000000000000	86.121203650207434	0.000000000000000	85.347585381300746	0.000000000000000	83.510249443392837	0.000000000000000	83.232488347510511	0.000000000000000	84.447952905072171	0.000000000000000	85.112834697879421	0.000000000000000	84.864257484010125	0.000000000000000	84.366967044081321	0.000000000000000	76.167069604122247	0.000000000000000	6.593493515418236	0.000000000000000	3.564908590775643	0.000000000000000
0.0	33	2.980767719669525	0.000000000000000	4.586371141092208	0.000000000000000	17.216415623692630	0.000000000000000	80.208539455029694	0.000000000000000	82.875159570760189	0.000000000000000	83.513729432571353	0.000000000000000	84.152774389843401	0.000000000000000	83.789543073239287	0.000000000000000	83.752942442586303	0.000000000000000	84.362658385089816	0.000000000000000	85.425061907295742	0.000000000000000	84.949434967264338	0.000000000000000	86.218135540334004	0.000000000000000	86.297691085011749	0.000000000000000	86.728284295512324	0.000000000000000	86.638892747399254	0.000000000000000	85.770014019162971	0.000000000000000	85.312353818101144	0.000000000000000	85.002173754122325	0.000000000000000	85.202492188086126	0.000000000000000	83.852227028854088	0.000000000000000	85.038194756366437	0.000000000000000	83.051808417621729	0.000000000000000	82.624058875213464	0.000000000000000	20.269610128679055	0.000000000000000	4.548269993630902	0.000000000000000	2.961199403060791
-0.5	32	0.000000000000000	3.402078935628322	0.000000000000000	6.061823319115135	0.000000000000000	65.875134584929000	0.000000000000000	82.787970982063868	0.000000000000000	85.689451723928570	0.000000000000000	84.031704973841954	0.000000000000000	84.497959111938329	0.000000000000000	84.426263513157778	0.000000000000000	83.774581660575194	0.000000000000000	83.119003775551960	0.000000000000000	83.792862154847725	0.000000000000000	85.726573976249256	0.000000000000000	87.099679431985251	0.000000000000000	86.646958649775485	0.000000000000000	89.407153930096342	0.000000000000000	85.904031235319266	0.000000000000000	86.336213867080374	0.000000000000000	83.444868100844985	0.000000000000000	83.826835783325038	0.000000000000000	84.453477461763271	0.000000000000000	82.318537673291644	0.000000000000000	86.290741086820503	0.000000000000000	84.760965158252517	0.000000000000000	73.732572180824604	0.000000000000000	6.548264013012811	0.000000000000000	3.633355834513388	0.000000000000000
-1.0	31	3.051152176325244	0.000000000000000	4.579192544223671	0.000000000000000	16.464797666218047	0.000000000000000	80.449836188806927	0.000000000000000	82.899857433169842	0.000000000000000	82.371312740511101	0.000000000000000	84.536545578357703	0.000000000000000	83.562442113513796	0.000000000000000	84.967738715109959	0.000000000000000	84.269621756369943	0.000000000000000	83.948276368055645	0.000000000000000	84.796900432909851	0.000000000000000	86.145780946632499	0.000000000000000	85.862915082520260	0.000000000000000	86.113638416361439	0.000000000000000	85.249514808954515	0.000000000000000	85.325541147307234	0.000000000000000	84.013622963936641	0.000000000000000	85.513882528151754	0.000000000000000	83.633268837594713	0.000000000000000	85.022050237946345	0.000000000000000	84.052494704110856	0.000000000000000	83.454887575101921	0.000000000000000	81.012661927772839	0.000000000000000	18.931107701970490	0.000000000000000	4.525908138857155	0.000000000000000	3.008773696995868
-1.5	30	0.000000000000000	3.482350806031539	0.000000000000000	5.936561772803101	0.000000000000000	66.793543142363291	0.000000000000000	82.139015796097041	0.000000000000000	84.272847449363013	0.000000000000000	83.105745095714781	0.000000000000000	84.193003369912944	0.000000000000000	84.234207974094645	0.000000000000000	85.251057279130976	0.000000000000000	84.843211588588119	0.000000000000000	84.228533163076065	0.000000000000000	86.481296666771271	0.000000000000000	86.034669211211309	0.000000000000000	85.801563060704510	0.000000000000000	85.898685248852971	0.000000000000000	84.683835776257979	0.000000000000000	86.160645950600880	0.000000000000000	86.003572083642638	0.000000000000000	83.284787697566017	0.000000000000000	85.700900500174697	0.000000000000000	86.291616105736821	0.000000000000000	83.890088691149657	0.000000000000000	84.251643305365604	0.000000000000000	72.704520187780645	0.000000000000000	6.456627430606428	0.000000000000000	3.544510823897311	0.000000000000000
-2.0	29	2.992876726220096	0.000000000000000	4.604493896684168	0.000000000000000	17.541428404706160	0.000000000000000	81.237132070259406	0.000000000000000	82.379636214404456	0.000000000000000	83.363773842905942	0.000000000000000	83.615092739029421	0.000000000000000	85.249539370349282	0.000000000000000	83.276260666756798	0.000000000000000	83.980529074608199	0.000000000000000	84.253259611615249	0.000000000000000	85.633533762333471	0.000000000000000	85.407531989659702	0.000000000000000	85.218715214235559	0.000000000000000	85.589369977653817	0.000000000000000	84.847690953428000	0.000000000000000	85.205553632367426	0.000000000000000	85.276064442565030	0.000000000000000	84.430037650522038	0.000000000000000	84.412226494881068	0.000000000000000	85.735671159720653	0.000000000000000	84.915596928555615	0.000000000000000	85.015129894834942	0.000000000000000	82.474510669962257	0.000000000000000	19.083326472465075	0.000000000000000	4.529277364782287	0.000000000000000	2.950589708125957
-2.5	28	0.000000000000000	3.532919639523767	0.000000000000000	5.982736393481912	0.000000000000000	69.036507922992342	0.000000000000000	84.630304762237657	0.000000000000000	83.139530004085131	0.000000000000000	84.659217170844329	0.000000000000000	85.312582570872564	0.000000000000000	83.189081915401445	0.000000000000000	83.660333847145196	0.000000000000000	86.566396179137797	0.000000000000000	84.595187276532513	0.000000000000000	83.867747868216824	0.000000000000000	86.198424251453687	0.000000000000000	85.366813012348857	0.000000000000000	85.078533660152218	0.000000000000000	85.382182008326851	0.000000000000000	85.147333692943818	0.000000000000000	84.706175258807946	0.000000000000000	82.425387574077462	0.000000000000000	85.123929448089953	0.000000000000000	85.814135444022938	0.000000000000000	84.284425589129086	0.000000000000000	84.320663241111831	0.000000000000000	73.170174757702483	0.000000000000000	6.324811101835776	0.000000000000000	3.506581449529010	0.000000000000000
-3.0	27	2.902692981136062	0.000000000000000	4.531185803813258	0.000000000000000	18.892906330820534	0.000000000000000	81.013080185229242	0.000000000000000	83.081550430169514	0.000000000000000	84.078083050133628	0.000000000000000	84.522745803069157	0.000000000000000	83.512785435882748	0.000000000000000	83.556102137785984	0.000000000000000	84.397766117164096	0.000000000000000	84.505976795063390	0.000000000000000	84.292892685025237	0.000000000000000	85.612237492409932	0.000000000000000	84.536967931624673	0.000000000000000	85.449568947454907	0.000000000000000	85.433605297675101	0.000000000000000	84.948861534040503	0.000000000000000	84.593582098652575	0.000000000000000	84.197769943707456	0.000000000000000	85.432941160902331	0.000000000000000	85.998379073942289	0.000000000000000	85.087782646504294	0.000000000000000	84.978945137523240	0.000000000000000	81.566599984145768	0.000000000000000	20.434895802595829	0.000000000000000	4.469973728882420	0.000000000000000	2.935667449734790
-3.5	26	0.000000000000000	3.422752856776340	0.000000000000000	5.939909651612007	0.000000000000000	67.027373788068303	0.000000000000000	84.301814768825693	0.000000000000000	83.761153531994466	0.000000000000000	84.805625449968403	0.000000000000000	83.908510868194170	0.000000000000000	84.602362600338211	0.000000000000000	85.551222821845798	0.000000000000000	85.693323372725246	0.000000000000000	83.316389974361030	0.000000000000000	86.570096505066758	0.000000000000000	83.714528711361240	0.000000000000000	85.425270017116958	0.000000000000000	84.647710425326423	0.000000000000000	85.063353347812296	0.000000000000000	83.911407437249338	0.000000000000000	84.112053721037668	0.000000000000000	85.172830071562117	0.000000000000000	85.762576656113680	0.000000000000000	85.258985686585888	0.000000000000000	85.074482394616879	0.000000000000000	83.864558605683555	0.000000000000000	71.190280908112939	0.000000000000000	5.990308325446930	0.000000000000000	3.539829939052848	0.000000000000000
-4.0	25	2.879795754499042	0.000000000000000	4.628137444474597	0.000000000000000	18.718268986837618	0.000000000000000	79.839937969334514	0.000000000000000	82.741132781927490	0.000000000000000	83.638450361528513	0.000000000000000	83.766408647961697	0.000000000000000	83.616745648500142	0.000000000000000	84.397724923468104	0.000000000000000	84.625196855907049	0.000000000000000	84.425723048449314	0.000000000000000	84.304867930045120	0.000000000000000	84.196007807636846	0.000000000000000	85.065864187554169	0.000000000000000	84.508636004880671	0.000000000000000	84.306194595196231	0.000000000000000	84.411230148944014	0.000000000000000	84.251614842378984	0.000000000000000	83.955584017618406	0.000000000000000	84.206565809562264	0.000000000000000	84.661646698443491	0.000000000000000	85.029918447312824	0.000000000000000	84.410108782459247	0.000000000000000	82.412538448085201	0.000000000000000	16.595107426281508	0.000000000000000	4.498325975639411	0.000000000000000	2.868402681456592
-4.5	24	0.000000000000000	3.339062291508704	0.000000000000000	5.709280309961576	0.000000000000000	69.393104069827530	0.000000000000000	83.245449348048439	0.000000000000000	82.899029968631865	0.000000000000000	83.230059149173982	0.000000000000000	82.311248806462558	0.000000000000000	83.715244601097169	0.000000000000000	85.103458854707171	0.000000000000000	83.897095047906987	0.000000000000000	85.083184629547290	0.000000000000000	84.637548938474779	0.000000000000000	85.287004443111741	0.000000000000000	84.882769458731659	0.000000000000000	85.941727722160138	0.000000000000000	83.934350686540682	0.000000000000000	84.637518932955402	0.000000000000000	84.238718419092820	0.000000000000000	83.684370449198255	0.000000000000000	85.396844775260973	0.000000000000000	86.277471320231768	0.000000000000000	85.750070167119716	0.000000000000000	83.751525361882003	0.000000000000000	70.958933296287213	0.000000000000000	6.002583314393181	0.000000000000000	3.428064213670298	0.000000000000000
-5.0	23	2.949176886196115	0.000000000000000	4.427258076312260	0.000000000000000	19.326340175529072	0.000000000000000	80.549894583412708	0.000000000000000	83.943195724374576	0.000000000000000	83.946469180631098	0.000000000000000	82.371594789860097	0.000000000000000	82.879992410967702	0.000000000000000	84.097869353793499	0.000000000000000	83.335469000076401	0.000000000000000	84.576419222978231	0.000000000000000	83.723430470640963	0.000000000000000	83.848842472357887	0.000000000000000	85.667853138355596	0.000000000000000	83.881177096008997	0.000000000000000	84.810884435376011	0.000000000000000	83.850444420722994	0.000000000000000	84.538657847959968	0.000000000000000	83.439264806570662	0.000000000000000	84.658986453472323	0.000000000000000	84.428401969135251	0.000000000000000	84.740012806537791	0.000000000000000	83.944918711486423	0.000000000000000	81.412662480721337	0.000000000000000	16.926564947738669	0.000000000000000	4.476815354505661	0.000000000000000	2.814847737679181
-5.5	22	0.000000000000000	3.346053603089709	0.000000000000000	5.917238363616416	0.000000000000000	69.357149644246959	0.000000000000000	83.676717845525204	0.000000000000000	83.825722958872547	0.000000000000000	83.209799028869824	0.000000000000000	83.970061588691834	0.000000000000000	86.530577387700902	0.000000000000000	84.629502590962119	0.000000000000000	82.814935226414477	0.000000000000000	83.731503475995169	0.000000000000000	84.250863533893323	0.000000000000000	83.808489698303148	0.000000000000000	83.839834194308807	0.000000000000000	85.513769626841324	0.000000000000000	85.726118584648475	0.000000000000000	84.351464991677759	0.000000000000000	84.246161449665934	0.000000000000000	84.970458563537477	0.000000000000000	85.468912140801606	0.000000000000000	86.321949397409412	0.000000000000000	84.906567006854928	0.000000000000000	82.672813285301174	0.000000000000000	72.613777909512223	0.000000000000000	6.052329888646251	0.000000000000000	3.439237460543358	0.000000000000000
-6.0	21	2.807094521259911	0.000000000000000	4.393866847171587	0.000000000000000	19.545301402722384	0.000000000000000	80.631411847953402	0.000000000000000	81.781028505450095	0.000000000000000	82.987117359688526	0.000000000000000	83.781309679449890	0.000000000000000	83.249293188848327	0.000000000000000	83.057873527491665	0.000000000000000	83.721252835588913	0.000000000000000	84.210640272450448	0.000000000000000	83.997351643522322	0.000000000000000	84.888417906282939	0.000000000000000	84.138420788847952	0.000000000000000	83.617191783072798	0.000000000000000	84.216540717726758	0.000000000000000	85.137857942316941	0.000000000000000	83.648771888532934	0.000000000000000	83.353763857886349	0.000000000000000	84.875851726215672	0.000000000000000	84.626103761169276	0.000000000000000	83.730464018962905	0.000000000000000	84.712375845217565	0.000000000000000	80.519435914778356	0.000000000000000	16.673120756068517	0.000000000000000	4.285592999556112	0.000000000000000	2.766175398922475
-6.5	20	0.000000000000000	3.203080359390031	0.000000000000000	5.788318709627548	0.000000000000000	68.556571409452815	0.000000000000000	82.218468044439419	0.000000000000000	81.402318981392128	0.000000000000000	84.943694161324999	0.000000000000000	84.945514240142543	0.000000000000000	83.359018356361261	0.000000000000000	86.983578016645197	0.000000000000000	85.564617969527944	0.000000000000000	83.761111887154939	0.000000000000000	83.907773184226841	0.000000000000000	85.535044669097346	0.000000000000000	84.181168819013251	0.000000000000000	83.790632992878770	0.000000000000000	84.431016222679730	0.000000000000000	85.894534816801084	0.000000000000000	84.425128804290622	0.000000000000000	84.301649206330794	0.000000000000000	85.407703890060858	0.000000000000000	86.567545314250680	0.000000000000000	83.909510210572066	0.000000000000000	86.100996924088975	0.000000000000000	71.336714343809291	0.000000000000000	5.806859814464763	0.000000000000000	3.251405651569063	0.000000000000000
-7.0	19	2.726557641820103	0.000000000000000	4.308055432401395	0.000000000000000	20.258353159561807	0.000000000000000	78.872365559306516	0.000000000000000	82.144263815004720	0.000000000000000	83.049811962571511	0.000000000000000	83.786049344719601	0.000000000000000	84.214962890257510	0.000000000000000	83.962047224445726	0.000000000000000	82.989844972973557	0.000000000000000	83.573430412423335	0.000000000000000	83.487089761055941	0.000000000000000	84.260024253639173	0.000000000000000	83.955409382503305	0.000000000000000	84.174635338690834	0.000000000000000	83.129401446400806	0.000000000000000	83.756272127532540	0.000000000000000	84.062663706199515	0.000000000000000	83.344069702689012	0.000000000000000	84.368049940272115	0.000000000000000	84.042266060022087	0.000000000000000	83.924033077043447	0.000000000000000	83.366133424312949	0.000000000000000	81.049157413867320	0.000000000000000	15.382007245657995	0.000000000000000	4.096702881825833	0.000000000000000	2.673731052814386
-7.5	18	0.000000000000000	3.069971167599060	0.000000000000000	5.516707108545906	0.000000000000000	67.673802135143163	0.000000000000000	79.660332163417991	0.000000000000000	80.252088615079785	0.000000000000000	82.641545005996079	0.000000000000000	82.874529652642636	0.000000000000000	82.146245641497813	0.000000000000000	83.036307207127152	0.000000000000000	81.441401080671170	0.000000000000000	83.930100898764195	0.000000000000000	85.719748104552792	0.000000000000000	83.845024710003898	0.000000000000000	84.725903225389388	0.000000000000000	83.045323218418048	0.000000000000000	84.295377639601938	0.000000000000000	83.976315149598335	0.000000000000000	83.426895502286385	0.000000000000000	84.501636762479649	0.000000000000000	83.880751936868890	0.000000000000000	84.757692231298222	0.000000000000000	83.570096268671335	0.000000000000000	83.034797515509467	0.000000000000000	68.470643243241696	0.000000000000000	5.381065941613522	0.000000000000000	3.006830555657038	0.000000000000000
-8.0	17	2.558610847540525	0.000000000000000	4.137867310430580	0.000000000000000	20.756135010812063	0.000000000000000	77.922584223024515	0.000000000000000	80.723117025176379	0.000000000000000	82.089214304150417	0.000000000000000	83.776065036967182	0.000000000000000	82.016545582364728	0.000000000000000	82.990029155034236	0.000000000000000	82.396837415475019	0.000000000000000	82.946968593454713	0.000000000000000	83.137847036413717	0.000000000000000	82.370706777544413	0.000000000000000	81.133096069236956	0.000000000000000	82.977309824017397	0.000000000000000	82.234528109188105	0.000000000000000	82.719609972762854	0.000000000000000	83.295719084658117	0.000000000000000	82.900898849810076	0.000000000000000	83.958197060789871	0.000000000000000	84.011695455654333	0.000000000000000	82.898288017757181	0.000000000000000	82.733299674738333	0.000000000000000	78.432094069250439	0.000000000000000	15.642619801653154	0.000000000000000	3.871990085876333	0.000000000000000	2.545974176552678
-8.5	16	0.000000000000000	2.892237884026180	0.000000000000000	5.413411944297255	0.000000000000000	65.985603951197305	0.000000000000000	79.078832067475943	0.000000000000000	81.682733215644205	0.000000000000000	82.812179125851003	0.000000000000000	82.342432180090441	0.000000000000000	84.772647449724076	0.000000000000000	83.709825766311454	0.000000000000000	81.403366969357350	0.000000000000000	82.104678598064837	0.000000000000000	82.186098551673240	0.000000000000000	81.457063171327420	0.000000000000000	82.209693718008907	0.000000000000000	84.631551749624833	0.000000000000000	81.919899649866593	0.000000000000000	83.605056144756929	0.000000000000000	84.602779979205039	0.000000000000000	81.872077105857414	0.000000000000000	84.739616574971237	0.000000000000000	84.270985185537327	0.000000000000000	84.045825296656844	0.000000000000000	82.880104586182384	0.000000000000000	68.283511356683448	0.000000000000000	5.267167648439278	0.000000000000000	2.959630796991314	0.000000000000000
-9.0	15	2.320903011656942	0.000000000000000	3.645785083503923	0.000000000000000	19.405378217358777	0.000000000000000	77.058443144625912	0.000000000000000	79.730233765854678	0.000000000000000	80.221575637204950	0.000000000000000	80.960696712366996	0.000000000000000	80.305616724310511	0.000000000000000	80.907413499057924	0.000000000000000	81.975537232599478	0.000000000000000	81.578763984080879	0.000000000000000	81.010431341384560	0.000000000000000	81.291888011647870	0.000000000000000	81.927481523712416	0.000000000000000	81.575844771183654	0.000000000000000	82.568494299365639	0.000000000000000	81.534144511413260	0.000000000000000	81.628739215555058	0.000000000000000	82.032214941748308	0.000000000000000	82.685154041528946	0.000000000000000	83.071365731502127	0.000000000000000	82.208023402234033	0.000000000000000	81.072670628463285	0.000000000000000	76.798492402752714	0.000000000000000	13.165695334495890	0.000000000000000	3.567975653844119	0.000000000000000	2.258832903358406
