-9.0	15	4224.378227200014408	0.000000000000000	14283.969483856388250	0.000000000000000	76047.115118562694990	0.000000000000000	175828.415966021100800	0.000000000000000	192478.065743670769700	0.000000000000000	196857.400464151491200	0.000000000000000	200764.363662769959800	0.000000000000000	199707.767239374254100	0.000000000000000	203192.546721545717400	0.000000000000000	206584.616502539458400	0.000000000000000	204340.803426946513400	0.000000000000000	203773.748565326095600	0.000000000000000	204945.783054808940500	0.000000000000000	206980.787372708262400	0.000000000000000	205452.198164974688600	0.000000000000000	207599.220317720231800	0.000000000000000	204386.126779728569100	0.000000000000000	204638.277289832680200	0.000000000000000	204743.541858801065200	0.000000000000000	204937.476880950474900	0.000000000000000	205123.570723439945100	0.000000000000000	201282.288208515005000	0.000000000000000	194276.572446982812800	0.000000000000000	170456.314841199258800	0.000000000000000	65333.237228071906430	0.000000000000000	13129.496366018442130	0.000000000000000	4040.155271186009486
-9.5	14	0.000000000000000	6251.709212460081290	0.000000000000000	25744.802472178500460	0.000000000000000	123505.499669814846100	0.000000000000000	177348.031424288637900	0.000000000000000	186936.505404759431300	0.000000000000000	190846.495239025855000	0.000000000000000	187800.726558431575500	0.000000000000000	193615.000767059042100	0.000000000000000	191092.810488028742800	0.000000000000000	192545.899168914591400	0.000000000000000	198304.741101874853500	0.000000000000000	190622.224372999859000	0.000000000000000	193960.664955048443500	0.000000000000000	196146.883899367880100	0.000000000000000	198254.814636755094400	0.000000000000000	196249.539605811296500	0.000000000000000	198993.565356251492600	0.000000000000000	196951.418620651500500	0.000000000000000	196086.409862995642500	0.000000000000000	194270.457399279926900	0.000000000000000	196466.674169728823500	0.000000000000000	188882.881526999728500	0.000000000000000	175992.815744714898800	0.000000000000000	118890.582759373908600	0.000000000000000	25557.418040271251810	0.000000000000000	6119.381999799163168	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	10411.259212816710715	0.000000000000000	49386.046757568197790	0.000000000000000	135274.143869532505000	0.000000000000000	162361.043168901989700	0.000000000000000	171377.133526762598200	0.000000000000000	169545.083799802407200	0.000000000000000	173631.001951768499600	0.000000000000000	177538.982091665559000	0.000000000000000	176694.575232081464500	0.000000000000000	178187.508809554332400	0.000000000000000	179143.689554827462400	0.000000000000000	179294.623343197803500	0.000000000000000	179729.302318370348100	0.000000000000000	177528.976462449762000	0.000000000000000	176619.332064666407000	0.000000000000000	179945.173431942908800	0.000000000000000	179680.398818133689900	0.000000000000000	179594.247679461666800	0.000000000000000	177172.342983815848100	0.000000000000000	179828.737857224652500	0.000000000000000	177091.996874556614800	0.000000000000000	172592.320123888290200	0.000000000000000	139558.734715689963200	0.000000000000000	46227.598141016060260	0.000000000000000	9696.695602888948997	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	12982.228999483730150	0.000000000000000	51012.658715763784130	0.000000000000000	103341.126118946485800	0.000000000000000	112185.645631271341700	0.000000000000000	116757.389471328278900	0.000000000000000	116505.718927509122300	0.000000000000000	118920.452686831326000	0.000000000000000	121356.446183072766900	0.000000000000000	122535.788693648268200	0.000000000000000	120870.207263549265900	0.000000000000000	124597.370781791396400	0.000000000000000	122674.217563475322100	0.000000000000000	128868.619814848556400	0.000000000000000	126539.249011883570400	0.000000000000000	128678.787716689606900	0.000000000000000	126783.697055089520300	0.000000000000000	126808.107061813294400	0.000000000000000	129672.899508945876700	0.000000000000000	130035.318097661569500	0.000000000000000	132125.204379566072000	0.000000000000000	126122.185045213729600	0.000000000000000	114868.192550948879200	0.000000000000000	56389.326383780949980	0.000000000000000	13175.319131772337640	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	14686.273558246701210	0.000000000000000	37765.310226917346880	0.000000000000000	52256.944582502699630	0.000000000000000	55379.619426823526740	0.000000000000000	57505.877369975627520	0.000000000000000	57665.956513680226640	0.000000000000000	59100.353439097925730	0.000000000000000	60189.161746614350700	0.000000000000000	61454.280726716147910	0.000000000000000	61749.186645418507400	0.000000000000000	60693.136057229319700	0.000000000000000	61073.285844216574340	0.000000000000000	61223.948159847590430	0.000000000000000	66071.683803051608260	0.000000000000000	65744.485884269466620	0.000000000000000	65424.563689346592580	0.000000000000000	65494.430912245770740	0.000000000000000	68435.844281617813980	0.000000000000000	69440.802855247369740	0.000000000000000	66683.223063038341940	0.000000000000000	66091.739236054985670	0.000000000000000	45241.317575395507450	0.000000000000000	15542.265551906777550	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	10834.435474761610750	0.000000000000000	18101.396245720057780	0.000000000000000	21164.686610295339050	0.000000000000000	22434.316048726563170	0.000000000000000	23830.803165471643300	0.000000000000000	23127.334458185374390	0.000000000000000	23400.637881746744820	0.000000000000000	23199.225598145934780	0.000000000000000	24274.371082347450280	0.000000000000000	25170.094309643736780	0.000000000000000	25593.335213436410410	0.000000000000000	25608.270205134485880	0.000000000000000	25833.852364684411440	0.000000000000000	25434.257361125324680	0.000000000000000	26484.742166903437460	0.000000000000000	26242.923806975712070	0.000000000000000	26861.286217130618750	0.000000000000000	27823.189701843704820	0.000000000000000	27822.233286774448060	0.000000000000000	26688.546686008045070	0.000000000000000	21828.145741500095030	0.000000000000000	11851.054793334482380	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7493.871229408322506	0.000000000000000	9684.237429009966945	0.000000000000000	10886.086940083305310	0.000000000000000	11501.574057373400140	0.000000000000000	11350.308173590459770	0.000000000000000	11389.630881094277360	0.000000000000000	11809.392898263344250	0.000000000000000	11477.745867078312590	0.000000000000000	11591.160669770981260	0.000000000000000	11862.229573684220670	0.000000000000000	12431.120190014415130	0.000000000000000	12244.219869310651120	0.000000000000000	12342.590540753470120	0.000000000000000	12740.171309454084620	0.000000000000000	13080.561451133562510	0.000000000000000	12527.506815523929620	0.000000000000000	13147.361873326593920	0.000000000000000	13191.441435304401240	0.000000000000000	12437.536715178612210	0.000000000000000	11903.295325271326870	0.000000000000000	8522.587692750817950	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4489.867328624661240	0.000000000000000	5568.610268500222446	0.000000000000000	5928.756070755312976	0.000000000000000	5804.598834003835691	0.000000000000000	5884.516583896169322	0.000000000000000	6030.026181888661086	0.000000000000000	6196.508601387865383	0.000000000000000	6242.762898686657536	0.000000000000000	6118.522345028402924	0.000000000000000	6346.749112991852598	0.000000000000000	6262.657193546777308	0.000000000000000	6449.401318041641389	0.000000000000000	6461.631247805325984	0.000000000000000	6559.439542094820354	0.000000000000000	6490.827399529720424	0.000000000000000	6720.728158258584699	0.000000000000000	6500.895122481406360	0.000000000000000	6488.669871756237626	0.000000000000000	6009.606518685026458	0.000000000000000	5293.194849439639256	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3053.695386280739512	0.000000000000000	3563.422053474799213	0.000000000000000	3724.916849680093492	0.000000000000000	3769.067087309490489	0.000000000000000	3779.519500754737692	0.000000000000000	3933.725418536045254	0.000000000000000	3840.954462514377156	0.000000000000000	3842.132669327694657	0.000000000000000	3959.749466249796114	0.000000000000000	3877.007020245180229	0.000000000000000	3966.315258774999620	0.000000000000000	3960.994997106491155	0.000000000000000	4058.450711168662565	0.000000000000000	4103.390277720093764	0.000000000000000	4188.508263906835964	0.000000000000000	4030.619449265067942	0.000000000000000	4149.463634562633160	0.000000000000000	4009.733832428617006	0.000000000000000	3453.820721610799865	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2224.103575384266605	0.000000000000000	2345.287077034415233	0.000000000000000	2433.969229025702589	0.000000000000000	2604.820478078933320	0.000000000000000	2575.640066182786086	0.000000000000000	2579.564308356952552	0.000000000000000	2575.807688438542755	0.000000000000000	2646.164022372200634	0.000000000000000	2642.833940213153255	0.000000000000000	2619.043163890248706	0.000000000000000	2658.954837112033602	0.000000000000000	2763.211076997623877	0.000000000000000	2814.433330287469744	0.000000000000000	2745.295313173054183	0.000000000000000	2693.535033568620292	0.000000000000000	2750.470591673881245	0.000000000000000	2653.023047082522226	0.000000000000000	2446.964525758417949	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1880.705163874752088	0.000000000000000	1930.903783892353658	0.000000000000000	1976.551558804416118	0.000000000000000	2083.256807609462157	0.000000000000000	2084.941881612980069	0.000000000000000	2028.818852264621000	0.000000000000000	2034.738626336314610	0.000000000000000	2022.355817082014028	0.000000000000000	2053.767573142128185	0.000000000000000	2085.496947222191011	0.000000000000000	2114.495181301543653	0.000000000000000	2145.262453976410598	0.000000000000000	2097.681533783506438	0.000000000000000	2117.751252439711152	0.000000000000000	2144.128152021859478	0.000000000000000	2044.244425684737280	0.000000000000000	1881.121420799768657	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1468.860954288215908	0.000000000000000	1516.725946314030580	0.000000000000000	1550.674407950415571	0.000000000000000	1592.496685258552361	0.000000000000000	1595.445414546441725	0.000000000000000	1601.243922798194944	0.000000000000000	1603.189380233398197	0.000000000000000	1613.117054603170345	0.000000000000000	1648.237940936737459	0.000000000000000	1635.568216647011013	0.000000000000000	1628.044412530564386	0.000000000000000	1678.123104407176470	0.000000000000000	1581.566250984197040	0.000000000000000	1637.040109578422062	0.000000000000000	1560.796142325755000	0.000000000000000	1587.697009731548178	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1324.556897832420646	0.000000000000000	1387.732895009746926	0.000000000000000	1370.381027948367546	0.000000000000000	1389.509832090696818	0.000000000000000	1442.679104043968664	0.000000000000000	1417.687025544197468	0.000000000000000	1431.012633890088409	0.000000000000000	1439.786875519178920	0.000000000000000	1461.664091150852982	0.000000000000000	1457.822452994904097	0.000000000000000	1448.671207638343048	0.000000000000000	1466.835570398058053	0.000000000000000	1402.060153323847544	0.000000000000000	1396.375335921224860	0.000000000000000	1345.519105560718799	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1132.932328664165198	0.000000000000000	1118.016762563364864	0.000000000000000	1147.921787118137445	0.000000000000000	1239.997390956099252	0.000000000000000	1209.762847717234081	0.000000000000000	1136.946748163828261	0.000000000000000	1229.453879740935690	0.000000000000000	1253.311114651570506	0.000000000000000	1191.989501971447908	0.000000000000000	1154.273630227275817	0.000000000000000	1224.067455735822250	0.000000000000000	1151.374807460367492	0.000000000000000	1165.836210177670864	0.000000000000000	1104.327373937119774	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1055.606763496619351	0.000000000000000	1061.234456910298377	0.000000000000000	1066.706183908276216	0.000000000000000	1095.300838257177475	0.000000000000000	1133.382321128742433	0.000000000000000	1121.015517841612109	0.000000000000000	1143.255889720564937	0.000000000000000	1140.936998832711197	0.000000000000000	1152.245013995488989	0.000000000000000	1112.318938689226115	0.000000000000000	1123.072470580904110	0.000000000000000	1076.750960523028198	0.000000000000000	1077.961168197669622	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.487883704740574	0.000000000000000	0.516291369272595	0.000000000000000	0.499974819044220	0.000000000000000	0.521628045281645	0.000000000000000	0.519782664142609	0.000000000000000	0.529622555104571	0.000000000000000	0.514216469748537	0.000000000000000	0.529398097069291	0.000000000000000	0.549764063637926	0.000000000000000	0.506663008459260	0.000000000000000	0.512455245302841	0.000000000000000	0.518565508102770	0.000000000000000	0.496012929241497	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.563838571692350	0.000000000000000	0.579617423158321	0.000000000000000	0.573607879720567	0.000000000000000	0.599483965880481	0.000000000000000	0.570286408237909	0.000000000000000	0.590673341317734	0.000000000000000	0.581355319007845	0.000000000000000	0.597334088960914	0.000000000000000	0.600908086695826	0.000000000000000	0.610207644828308	0.000000000000000	0.605986638129117	0.000000000000000	0.572276884703420	0.000000000000000	0.576642683860364	0.000000000000000	0.548023366076512	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.651210395682206	0.000000000000000	0.683180548887418	0.000000000000000	0.708158517541157	0.000000000000000	0.694273339599494	0.000000000000000	0.719339387708368	0.000000000000000	0.709642277189295	0.000000000000000	0.693417617647255	0.000000000000000	0.718203060116607	0.000000000000000	0.698599584150125	0.000000000000000	0.715786526894423	0.000000000000000	0.723085081207713	0.000000000000000	0.707710157798026	0.000000000000000	0.683615376431427	0.000000000000000	0.666992056405984	0.000000000000000	0.629622111930750	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.752280414782485	0.000000000000000	0.777231297895836	0.000000000000000	0.806204447394702	0.000000000000000	0.825555475538169	0.000000000000000	0.812487328624267	0.000000000000000	0.819677079788500	0.000000000000000	0.822507969656668	0.000000000000000	0.841179452741392	0.000000000000000	0.834481960484266	0.000000000000000	0.788716808525860	0.000000000000000	0.850388019819161	0.000000000000000	0.799880464657200	0.000000000000000	0.789811645617062	0.000000000000000	0.790106292721719	0.000000000000000	0.741020956795566	0.000000000000000	0.725801787571256	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.953623979066941	0.000000000000000	1.034036798675810	0.000000000000000	1.015299520634633	0.000000000000000	1.057195300145108	0.000000000000000	1.047160735106912	0.000000000000000	1.028497039646244	0.000000000000000	1.036474882416218	0.000000000000000	1.053890054833009	0.000000000000000	1.049784524515603	0.000000000000000	1.061965734824332	0.000000000000000	1.075287865116351	0.000000000000000	1.075522672679391	0.000000000000000	1.031571881582423	0.000000000000000	1.012225519931213	0.000000000000000	1.001512646363638	0.000000000000000	0.965752762275998	0.000000000000000	0.923965934787307	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.260053102875243	0.000000000000000	1.301328384337785	0.000000000000000	1.374709972744572	0.000000000000000	1.407073822214603	0.000000000000000	1.382029712586431	0.000000000000000	1.383297000774517	0.000000000000000	1.343087671318048	0.000000000000000	1.376332284686072	0.000000000000000	1.389233223041644	0.000000000000000	1.359803137291848	0.000000000000000	1.413228881867776	0.000000000000000	1.371650699385114	0.000000000000000	1.365799227371957	0.000000000000000	1.374899742814631	0.000000000000000	1.329733410123416	0.000000000000000	1.282243799468256	0.000000000000000	1.260770777879210	0.000000000000000	1.144081410158582	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.841362188488420	0.000000000000000	2.138550491213876	0.000000000000000	2.227232365617729	0.000000000000000	2.234092142669064	0.000000000000000	2.268139430401178	0.000000000000000	2.223253238826524	0.000000000000000	2.211737275595651	0.000000000000000	2.198854353922437	0.000000000000000	2.185717498565291	0.000000000000000	2.190410870442789	0.000000000000000	2.197790666469309	0.000000000000000	2.149764384096990	0.000000000000000	2.180049368943867	0.000000000000000	2.219804256975342	0.000000000000000	2.152978270255050	0.000000000000000	2.089416345126163	0.000000000000000	2.014424934882743	0.000000000000000	1.922907782708351	0.000000000000000	1.765314310292631	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.782608521680511	0.000000000000000	3.548202728071930	0.000000000000000	3.748854913216464	0.000000000000000	3.780391310844918	0.000000000000000	3.790282167442572	0.000000000000000	3.789181864449527	0.000000000000000	3.759493711486288	0.000000000000000	3.694381777986109	0.000000000000000	3.729085547474523	0.000000000000000	3.711839396340359	0.000000000000000	3.568675233352995	0.000000000000000	3.700699233845778	0.000000000000000	3.609507940665836	0.000000000000000	3.584993608788820	0.000000000000000	3.553174580799997	0.000000000000000	3.535318786567788	0.000000000000000	3.420422156014953	0.000000000000000	3.229245903125226	0.000000000000000	3.043299703833221	0.000000000000000	2.682708216137923	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5.347771324642527	0.000000000000000	7.454396771395719	0.000000000000000	8.366129434987625	0.000000000000000	8.617474919072546	0.000000000000000	8.645358353981727	0.000000000000000	8.210766675102080	0.000000000000000	8.021049923712477	0.000000000000000	8.316725094541431	0.000000000000000	7.916476620381890	0.000000000000000	8.080489538945804	0.000000000000000	7.778592434066861	0.000000000000000	7.985015413650717	0.000000000000000	7.990834661852769	0.000000000000000	7.593799319900127	0.000000000000000	7.668037096552081	0.000000000000000	7.821871848007510	0.000000000000000	7.438940051000140	0.000000000000000	7.121296930406485	0.000000000000000	6.909040719065254	0.000000000000000	6.728802084962915	0.000000000000000	4.942744060242886	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7.316708014780875	0.000000000000000	15.384024946085942	0.000000000000000	18.001067055450694	0.000000000000000	19.005291259509580	0.000000000000000	19.021911842368631	0.000000000000000	18.684205222973205	0.000000000000000	18.955555684672049	0.000000000000000	18.733062535368894	0.000000000000000	18.293380599546307	0.000000000000000	18.675147145274725	0.000000000000000	17.663982843253297	0.000000000000000	18.004181889024192	0.000000000000000	17.789811280068935	0.000000000000000	17.459270792708484	0.000000000000000	17.155341279262196	0.000000000000000	16.683733780039301	0.000000000000000	16.218426207278746	0.000000000000000	16.339545672473506	0.000000000000000	16.052587449651895	0.000000000000000	14.793045024826576	0.000000000000000	13.492262528643478	0.000000000000000	8.204744398760289	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	8.967148927672167	0.000000000000000	30.567313166675877	0.000000000000000	44.305215275624271	0.000000000000000	45.959379077558573	0.000000000000000	45.791766422355103	0.000000000000000	46.359820002782769	0.000000000000000	46.583108657560217	0.000000000000000	44.618289219750409	0.000000000000000	45.323256440734994	0.000000000000000	43.789958582897206	0.000000000000000	46.396444398205439	0.000000000000000	43.978853577827991	0.000000000000000	44.790828671862684	0.000000000000000	44.247951285769446	0.000000000000000	43.868513695461090	0.000000000000000	41.545110800213685	0.000000000000000	40.978890402303094	0.000000000000000	40.648520413851486	0.000000000000000	39.854423351852660	0.000000000000000	39.624261341582262	0.000000000000000	37.135201880434010	0.000000000000000	29.560879712423006	0.000000000000000	11.051363771011033	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	6.498143463464032	0.000000000000000	31.008384143797198	0.000000000000000	64.790397235212410	0.000000000000000	72.529691639391970	0.000000000000000	74.054238444805279	0.000000000000000	72.586720130090328	0.000000000000000	74.859233794854447	0.000000000000000	74.485467724267664	0.000000000000000	73.756298659150076	0.000000000000000	73.247425662639330	0.000000000000000	72.894925546064172	0.000000000000000	73.026218468144421	0.000000000000000	72.868702377089733	0.000000000000000	72.501271737854125	0.000000000000000	73.049907424776507	0.000000000000000	71.594718186050557	0.000000000000000	72.045387870297134	0.000000000000000	71.313394958701053	0.000000000000000	68.818181756971782	0.000000000000000	69.182018937062381	0.000000000000000	65.906162997852704	0.000000000000000	62.419672461489853	0.000000000000000	37.345271138625613	0.000000000000000	9.438549779098921	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	4.779180886739559	0.000000000000000	23.265553399236026	0.000000000000000	69.317926514846604	0.000000000000000	84.236088289232299	0.000000000000000	87.566758601029619	0.000000000000000	87.719671898145236	0.000000000000000	88.202087102033772	0.000000000000000	87.685731571753394	0.000000000000000	88.922873508135353	0.000000000000000	88.565461266662680	0.000000000000000	88.129728076059308	0.000000000000000	89.072920078158305	0.000000000000000	87.865385265510028	0.000000000000000	87.766213623933297	0.000000000000000	88.705311055381003	0.000000000000000	87.915395140042833	0.000000000000000	88.052117744860368	0.000000000000000	86.973689432455444	0.000000000000000	86.282014730151090	0.000000000000000	86.088191324639851	0.000000000000000	86.156101284989120	0.000000000000000	80.826450098392911	0.000000000000000	73.587711656398668	0.000000000000000	32.181479707958466	0.000000000000000	5.984105093117551	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	2.764658588312646	0.000000000000000	10.684277610690575	0.000000000000000	52.363358389823901	0.000000000000000	84.585027249452764	0.000000000000000	88.775398621099555	0.000000000000000	90.946437465925143	0.000000000000000	93.980709029252878	0.000000000000000	92.915706224248538	0.000000000000000	92.809094336922101	0.000000000000000	93.015325910412628	0.000000000000000	93.275165875435505	0.000000000000000	94.320902070379276	0.000000000000000	94.081506397783485	0.000000000000000	94.300397839245392	0.000000000000000	92.613695550751856	0.000000000000000	93.212925474830300	0.000000000000000	92.051945050430149	0.000000000000000	93.387353833381411	0.000000000000000	92.475695415144827	0.000000000000000	92.751798221719241	0.000000000000000	89.430347002905592	0.000000000000000	89.673824591684209	0.000000000000000	86.972825722934402	0.000000000000000	66.715688947256012	0.000000000000000	16.371204636070509	0.000000000000000	3.606231821220419	0.000000000000000
9.0	51	1.835737555330211	0.000000000000000	5.740243569496479	0.000000000000000	28.992497621827432	0.000000000000000	79.329251853018235	0.000000000000000	89.987013038644761	0.000000000000000	93.896214333668865	0.000000000000000	93.989671102101738	0.000000000000000	95.782031494484528	0.000000000000000	94.559851377264096	0.000000000000000	96.773943339876368	0.000000000000000	96.024118907556470	0.000000000000000	96.576127482428149	0.000000000000000	96.219600319521106	0.000000000000000	97.126579616888350	0.000000000000000	95.306596883136521	0.000000000000000	96.777319440035441	0.000000000000000	96.640899382261495	0.000000000000000	95.345352205833137	0.000000000000000	95.615295700931128	0.000000000000000	96.807881769474335	0.000000000000000	94.152150422341776	0.000000000000000	93.729228635428669	0.000000000000000	90.846978825580209	0.000000000000000	83.162879242000074	0.000000000000000	39.824945649331426	0.000000000000000	7.712833975560025	0.000000000000000	2.244471133019957
